,0
Annual return,0.38870718065827425
Cumulative returns,0.8691295031833675
Annual volatility,0.3274166716360152
Sharpe ratio,1.1670076746720124
Calmar ratio,1.253681791351771
Stability,0.8533012292192792
Max drawdown,-0.3100525056195913
Omega ratio,1.2401585660900296
Sortino ratio,1.7243203986277886
Skew,-0.03725341083064536
Kurtosis,4.121915275378453
Tail ratio,0.9652874424462213
Daily value at risk,-0.039734362263213904
