,0
Annual return,0.22020025936170207
Cumulative returns,0.46093431933784657
Annual volatility,0.30845007539911573
Sharpe ratio,0.7991054569213296
Calmar ratio,0.7632384306386637
Stability,0.8057222833857047
Max drawdown,-0.28850782471401837
Omega ratio,1.1855746188211702
Sortino ratio,1.1977406128157089
Skew,0.40679976526240375
Kurtosis,21.609133815487723
Tail ratio,1.0483242684821246
Daily value at risk,-0.037882945072154596
