,0
Annual return,0.41758152933570525
Cumulative returns,0.9438508753032662
Annual volatility,0.32899704457669937
Sharpe ratio,1.2248261358104942
Calmar ratio,1.3689058797863065
Stability,0.8724865002019647
Max drawdown,-0.30504765557796565
Omega ratio,1.2868924627089364
Sortino ratio,1.883912720799851
Skew,0.39844586210052163
Kurtosis,10.241881696141906
Tail ratio,1.0698878390595652
Daily value at risk,-0.03985066732341343
