,0
Annual return,0.129655975823731
Cumulative returns,0.26139153589629927
Annual volatility,0.2887929583630667
Sharpe ratio,0.5664801354245095
Calmar ratio,0.415316495735317
Stability,0.7670414831562272
Max drawdown,-0.31218595253283976
Omega ratio,1.123462284765322
Sortino ratio,0.8121700781181752
Skew,0.07724990848213968
Kurtosis,12.883376564322006
Tail ratio,0.8544212656544898
Daily value at risk,-0.03573530438262107
