,0
Annual return,0.01883876416936059
Cumulative returns,0.03618898706054341
Annual volatility,0.4194427421888029
Sharpe ratio,0.25603084795018655
Calmar ratio,0.056286166630363156
Stability,0.04440657225748163
Max drawdown,-0.3346961659882902
Omega ratio,1.054319501560257
Sortino ratio,0.3570884736829739
Skew,-0.298615934602763
Kurtosis,14.130644662952612
Tail ratio,0.9806643099384977
Daily value at risk,-0.05241866642778364
