,0
Annual return,0.17770449905683527
Cumulative returns,0.3655490458698296
Annual volatility,0.3306496056129854
Sharpe ratio,0.6611669362799653
Calmar ratio,0.4287229621902968
Stability,0.5397218784600434
Max drawdown,-0.4144972738314813
Omega ratio,1.141030129113616
Sortino ratio,0.919267306151229
Skew,-0.44858574743973034
Kurtosis,10.134102968405825
Tail ratio,1.0133214899177463
Daily value at risk,-0.040790416444116004
