Date,Open,High,Low,Close,Adj Close,Volume,ticker
2008-03-19,118.29000091552734,118.5,116.6500015258789,116.94000244140625,77.25474548339844,9314400,IBM
2008-03-20,117.08999633789062,118.4800033569336,116.6500015258789,118.33000183105469,78.17303466796875,11417900,IBM
2008-03-24,118.56999969482422,119.79000091552734,118.12999725341797,119.05999755859375,78.65530395507812,8398000,IBM
2008-03-25,119.0999984741211,119.0999984741211,117.1500015258789,117.97000122070312,77.93522644042969,8443600,IBM
2008-03-26,117.58999633789062,117.97000122070312,114.95999908447266,116.91000366210938,77.23495483398438,9617100,IBM
2008-03-27,116.0199966430664,116.19999694824219,114.51000213623047,115.5199966430664,76.316650390625,8437200,IBM
2008-03-28,115.86000061035156,116.75,114.20999908447266,114.56999969482422,75.68905639648438,6600900,IBM
2008-03-31,114.1500015258789,115.87000274658203,113.33999633789062,115.13999938964844,76.06562042236328,9707200,IBM
2008-04-01,115.19999694824219,118.37000274658203,114.97000122070312,116.48999786376953,76.95747375488281,11875400,IBM
2008-04-02,116.83999633789062,116.87999725341797,113.9800033569336,114.80999755859375,75.84762573242188,8007600,IBM
2008-04-03,114.3499984741211,116.81999969482422,113.86000061035156,116.0199966430664,76.64695739746094,7052900,IBM
2008-04-04,116.05000305175781,116.58000183105469,114.5999984741211,115.76000213623047,76.4752197265625,5733200,IBM
2008-04-07,116.37000274658203,117.37000274658203,115.81999969482422,116.30999755859375,76.83856964111328,6181200,IBM
2008-04-08,115.72000122070312,116.87999725341797,115.27999877929688,116.2699966430664,76.81211853027344,7283300,IBM
2008-04-09,116.5,117.72000122070312,115.72000122070312,116.7699966430664,77.1424331665039,6819100,IBM
2008-04-10,116.93000030517578,119.22000122070312,116.87999725341797,118.77999877929688,78.47032928466797,9149300,IBM
2008-04-11,117.30999755859375,117.80000305175781,115.51000213623047,116.0,76.63378143310547,9556800,IBM
2008-04-14,116.19999694824219,117.94000244140625,115.94999694824219,117.27999877929688,77.4793701171875,7745600,IBM
2008-04-15,117.0999984741211,117.66999816894531,115.54000091552734,117.16999816894531,77.40667724609375,8642000,IBM
2008-04-16,118.1500015258789,120.47000122070312,117.16999816894531,120.47000122070312,79.58679962158203,19317700,IBM
2008-04-17,122.38999938964844,123.72000122070312,120.69999694824219,123.08000183105469,81.31106567382812,18999100,IBM
2008-04-18,123.91999816894531,125.0,123.1500015258789,124.4000015258789,82.18311309814453,12490800,IBM
2008-04-21,123.62000274658203,124.51000213623047,122.05000305175781,124.3499984741211,82.15007781982422,6952800,IBM
2008-04-22,123.87000274658203,124.3499984741211,123.01000213623047,123.66999816894531,81.70085144042969,5417500,IBM
