Date,Open,High,Low,Close,Adj Close,Volume,ticker
2008-03-19,19.781784057617188,19.97153663635254,19.497154235839844,19.554079055786133,11.39789867401123,48320946,PFE
2008-03-20,19.639469146728516,19.639469146728516,19.430740356445312,19.535104751586914,11.38683795928955,57742441,PFE
2008-03-24,19.753320693969727,19.753320693969727,19.430740356445312,19.554079055786133,11.39789867401123,37655731,PFE
2008-03-25,19.620492935180664,19.743833541870117,19.592029571533203,19.715370178222656,11.491912841796875,46445142,PFE
2008-03-26,19.658443450927734,19.686906814575195,19.535104751586914,19.629980087280273,11.442143440246582,33432775,PFE
2008-03-27,19.696395874023438,19.819734573364258,19.497154235839844,19.506641387939453,11.370248794555664,36463552,PFE
2008-03-28,19.620492935180664,19.658443450927734,19.42125129699707,19.44971466064453,11.337067604064941,32887857,PFE
2008-03-31,19.629980087280273,19.8956356048584,19.430740356445312,19.857685089111328,11.574868202209473,55666272,PFE
2008-04-01,19.97153663635254,20.284629821777344,19.772296905517578,20.284629821777344,11.82373332977295,39499177,PFE
2008-04-02,20.132827758789062,20.493358612060547,20.094877243041992,20.407970428466797,11.895625114440918,33593720,PFE
2008-04-03,20.313093185424805,20.360530853271484,19.857685089111328,20.246679306030273,11.80160903930664,37879811,PFE
2008-04-04,20.237192153930664,20.360530853271484,20.15180206298828,20.256166458129883,11.807141304016113,31387698,PFE
2008-04-07,20.332067489624023,20.464895248413086,20.18975257873535,20.379507064819336,11.879032135009766,26966063,PFE
2008-04-08,20.256166458129883,20.322580337524414,19.829221725463867,19.92409896850586,11.613580703735352,40255738,PFE
2008-04-09,19.92409896850586,20.0,19.658443450927734,19.819734573364258,11.552746772766113,39411906,PFE
2008-04-10,19.791271209716797,20.01897430419922,19.734344482421875,19.84819793701172,11.569339752197266,38244601,PFE
2008-04-11,19.791271209716797,19.829221725463867,19.392789840698242,19.40227699279785,11.30941390991211,31835121,PFE
2008-04-14,19.4876651763916,19.573055267333984,19.40227699279785,19.506641387939453,11.370248794555664,39024455,PFE
2008-04-15,19.544591903686523,19.84819793701172,19.516128540039062,19.648956298828125,11.453201293945312,35233534,PFE
2008-04-16,19.762807846069336,20.01897430419922,19.677419662475586,20.01897430419922,11.66888427734375,40596707,PFE
2008-04-17,19.44971466064453,19.4876651763916,19.18406105041504,19.354839324951172,11.281765937805176,81686581,PFE
2008-04-18,19.535104751586914,19.554079055786133,19.25996208190918,19.42125129699707,11.320473670959473,59665675,PFE
2008-04-21,19.3168888092041,19.440227508544922,19.09867286682129,19.165084838867188,11.171157836914062,53012933,PFE
2008-04-22,19.19354820251465,19.203035354614258,18.776090621948242,18.776090621948242,10.944414138793945,70082357,PFE
2008-04-23,18.861480712890625,18.975332260131836,18.795066833496094,18.861480712890625,10.994187355041504,56248396,PFE
2008-04-24,18.927894592285156,19.127134323120117,18.861480712890625,19.013282775878906,11.082674980163574,41210873,PFE
2008-04-25,19.136621475219727,19.40227699279785,19.127134323120117,19.383302688598633,11.298357963562012,57962622,PFE
