,0
Annual return,0.5847755794594736
Cumulative returns,1.4037593753280646
Annual volatility,0.37379344489500405
Sharpe ratio,1.4195457708720622
Calmar ratio,1.861325587275091
Stability,0.8649294220281006
Max drawdown,-0.3141715686160864
Omega ratio,1.2992991564512695
Sortino ratio,2.1256818374159607
Skew,-0.027627070001357484
Kurtosis,5.467297177946094
Tail ratio,1.0039765118272586
Daily value at risk,-0.0449879248369019
