,0
Annual return,0.5371600607211167
Cumulative returns,1.2680645631256109
Annual volatility,0.34223603231427774
Sharpe ratio,1.428688409470534
Calmar ratio,1.846554101196575
Stability,0.9183261920764128
Max drawdown,-0.2908986313333764
Omega ratio,1.3123148478604456
Sortino ratio,2.0987348840832833
Skew,-0.20099599533460621
Kurtosis,8.347332618715923
Tail ratio,1.038594786258292
Daily value at risk,-0.041177414768245775
