,0
Annual return,0.1802319811465678
Cumulative returns,0.371136592464441
Annual volatility,0.23176313015653258
Sharpe ratio,0.8307340228502315
Calmar ratio,0.8425144578153448
Stability,0.8543734609848666
Max drawdown,-0.21392152914967485
Omega ratio,1.198499748295547
Sortino ratio,1.2248435617529991
Skew,0.26053534163531994
Kurtosis,16.979953463713485
Tail ratio,0.7988936923597451
Daily value at risk,-0.02843538788949863
