,0
Annual return,0.16453254958596797
Cumulative returns,0.33660508305358894
Annual volatility,0.257236338418896
Sharpe ratio,0.7209632035999564
Calmar ratio,0.5004796475472403
Stability,0.7394344564938906
Max drawdown,-0.3287497311675151
Omega ratio,1.1671149420245457
Sortino ratio,1.033431947777915
Skew,-0.10749595052798534
Kurtosis,11.700320972781274
Tail ratio,0.9739960889468783
Daily value at risk,-0.03167278817807212
