,0
Annual return,0.04894296845834645
Cumulative returns,0.09528561259078927
Annual volatility,0.32932394289274053
Sharpe ratio,0.3095231094818623
Calmar ratio,0.11752904008102702
Stability,0.13980537687330483
Max drawdown,-0.41643298051787137
Omega ratio,1.065996809290457
Sortino ratio,0.44557187964447525
Skew,0.10154835696573428
Kurtosis,8.673151829067981
Tail ratio,0.8976750706716214
Daily value at risk,-0.04108641933829426
