,0
Annual return,0.1569480858366905
Cumulative returns,0.3200727047348022
Annual volatility,0.27571383855520787
Sharpe ratio,0.6675606324427724
Calmar ratio,0.4547312794010448
Stability,0.6839885668967067
Max drawdown,-0.34514468862449205
Omega ratio,1.1521505584049592
Sortino ratio,0.9342237737010277
Skew,-0.5130367859797677
Kurtosis,14.688234183867621
Tail ratio,0.940871625101651
Daily value at risk,-0.03400629878410304
