,0
Annual return,0.16825728201682333
Cumulative returns,0.344759917140963
Annual volatility,0.2433250996586266
Sharpe ratio,0.761141266756402
Calmar ratio,0.5561633081553667
Stability,0.7821274000087303
Max drawdown,-0.3025321511677644
Omega ratio,1.187148162783497
Sortino ratio,1.0840244393186853
Skew,-0.18843700385572942
Kurtosis,16.501365169813923
Tail ratio,0.8516117308262046
Daily value at risk,-0.029921141439099234
