,0
Annual return,0.1312878458864104
Cumulative returns,0.26486460708045945
Annual volatility,0.22815837159830443
Sharpe ratio,0.6552363843461312
Calmar ratio,0.47650086933290836
Stability,0.7608175598413455
Max drawdown,-0.2755248821900593
Omega ratio,1.152071230809296
Sortino ratio,0.9281090821502431
Skew,-0.4325151074435802
Kurtosis,13.86085550157338
Tail ratio,0.9081275572938858
Daily value at risk,-0.028152008186406896
