,0
Annual return,0.0786216416902441
Cumulative returns,0.15506883509063552
Annual volatility,0.2715492933423748
Sharpe ratio,0.4147690259627755
Calmar ratio,0.21651181014486537
Stability,0.4195487289856787
Max drawdown,-0.36312865167788927
Omega ratio,1.0893317402623037
Sortino ratio,0.5951372245293943
Skew,-0.21805055613552946
Kurtosis,9.778450805220027
Tail ratio,1.026836453436253
Daily value at risk,-0.03376504980416872
