,0
Annual return,0.08445632772644585
Cumulative returns,0.16699932311439447
Annual volatility,0.367502539568357
Sharpe ratio,0.4057466082087211
Calmar ratio,0.24981694664346163
Stability,0.34799369157390464
Max drawdown,-0.3380728523873194
Omega ratio,1.087983596375787
Sortino ratio,0.566423304737349
Skew,-0.3511363837140451
Kurtosis,14.154550517480335
Tail ratio,1.0189016231661452
Daily value at risk,-0.04570925000655798
