,0
Annual return,0.1293966250694618
Cumulative returns,0.26083998345375004
Annual volatility,0.26676815041012175
Sharpe ratio,0.5900911863879131
Calmar ratio,0.358793754785734
Stability,0.5515049654679132
Max drawdown,-0.36064347091753435
Omega ratio,1.1349467207559796
Sortino ratio,0.8270761182566285
Skew,-0.37241070841601454
Kurtosis,11.35355091503859
Tail ratio,0.8923867465239429
Daily value at risk,-0.03298495503971527
