,0
Annual return,0.17657922023795702
Cumulative returns,0.36306486025428675
Annual volatility,0.27366911759955076
Sharpe ratio,0.7313532592367922
Calmar ratio,0.4931424999596438
Stability,0.694666955241853
Max drawdown,-0.3580693618019281
Omega ratio,1.168173535333696
Sortino ratio,1.046739475452578
Skew,-0.13889497537435083
Kurtosis,12.898803677614605
Tail ratio,1.0030453498126546
Daily value at risk,-0.033684826663229854
