,0
Annual return,0.21178159950151176
Cumulative returns,0.44179505163955657
Annual volatility,0.2538177321334739
Sharpe ratio,0.8843572030319906
Calmar ratio,0.6564337710990241
Stability,0.7322597091252079
Max drawdown,-0.3226244730628951
Omega ratio,1.2066915182299693
Sortino ratio,1.257837052844417
Skew,-0.36023282349746083
Kurtosis,12.243920189394345
Tail ratio,0.889909362096022
Daily value at risk,-0.031087292186878866
