,0
Annual return,0.17112022087619883
Cumulative returns,0.3510439751739505
Annual volatility,0.2529598580507256
Sharpe ratio,0.7514326240633538
Calmar ratio,0.5419353817846899
Stability,0.7127397213248614
Max drawdown,-0.3157576099066819
Omega ratio,1.1752321059691222
Sortino ratio,1.0645424079753
Skew,-0.3153138968746312
Kurtosis,12.517328537714178
Tail ratio,0.9467414275215524
Daily value at risk,-0.031115651678949557
