,0
Annual return,0.13084645212969304
Cumulative returns,0.26392475146865557
Annual volatility,0.3086689517362354
Sharpe ratio,0.5524661925216986
Calmar ratio,0.36902170172538945
Stability,0.6557318643512289
Max drawdown,-0.35457657779450463
Omega ratio,1.119964369445693
Sortino ratio,0.7959678280127692
Skew,0.15787638934483184
Kurtosis,11.276602716511661
Tail ratio,0.7644917625905954
Daily value at risk,-0.03821192954118075
