,0
Annual return,0.20944757671627778
Cumulative returns,0.43651003497505303
Annual volatility,0.283532901352004
Sharpe ratio,0.8132195819000512
Calmar ratio,0.5906668232939608
Stability,0.7385381237935545
Max drawdown,-0.354595126146167
Omega ratio,1.1914160313425772
Sortino ratio,1.1588346716833124
Skew,-0.3447701408858984
Kurtosis,12.797616991055154
Tail ratio,0.8906271085286742
Daily value at risk,-0.03480680967576094
