,0
Annual return,0.15036630353777758
Cumulative returns,0.30580517245292826
Annual volatility,0.2554641632009096
Sharpe ratio,0.6764335337452505
Calmar ratio,0.4701656528534141
Stability,0.6905877633927211
Max drawdown,-0.31981558547548355
Omega ratio,1.1498566579001055
Sortino ratio,0.963639446384534
Skew,-0.24520160237006655
Kurtosis,11.346867172755912
Tail ratio,0.8618434104839187
Daily value at risk,-0.03149972702367713
